ticker,filing_type,period,filing_date,coupon_label,value,pct_of_portfolio
TWO,10-Q,2016-03-31,2016-05-05,4.0-4.5%,3862878.0,
TWO,10-Q,2016-03-31,2016-05-05,≥ 5%,537807.0,
TWO,10-Q,2016-06-30,2016-08-04,Floating,2524247.0,
TWO,10-Q,2016-06-30,2016-08-04,Floating,79463.0,
TWO,10-Q,2016-09-30,2016-11-03,3.0-3.5%,7250700.0,
TWO,10-Q,2016-09-30,2016-11-03,4.0-4.5%,3381240.0,
TWO,10-Q,2016-09-30,2016-11-03,≥ 5%,484224.0,
TWO,10-Q,2017-03-31,2017-05-04,3.0-3.5%,7004873.0,
TWO,10-Q,2017-03-31,2017-05-04,4.0-4.5%,6541925.0,
TWO,10-Q,2017-03-31,2017-05-04,≥ 5%,433781.0,
TWO,10-Q,2017-06-30,2017-08-08,3.0-3.5%,4342926.0,
TWO,10-Q,2017-06-30,2017-08-08,4.0-4.5%,8097132.0,
TWO,10-Q,2017-06-30,2017-08-08,≥ 5%,490649.0,
TWO,10-Q,2017-09-30,2017-11-08,3.0-3.5%,4465427.0,
TWO,10-Q,2017-09-30,2017-11-08,4.0-4.5%,11045306.0,
TWO,10-Q,2017-09-30,2017-11-08,≥ 5%,552223.0,
TWO,10-Q,2018-03-31,2018-05-09,3.0-3.5%,3982815.0,
TWO,10-Q,2018-03-31,2018-05-09,4.0-4.5%,12645638.0,
TWO,10-Q,2018-03-31,2018-05-09,≥ 5%,377994.0,
TWO,10-Q,2018-06-30,2018-08-08,3.0-3.5%,3111359.0,
TWO,10-Q,2018-06-30,2018-08-08,4.0-4.5%,11548068.0,
TWO,10-Q,2018-06-30,2018-08-08,≥ 5%,271454.0,
TWO,10-Q,2018-09-30,2018-11-07,3.0-3.5%,4163798.0,
TWO,10-Q,2018-09-30,2018-11-07,4.0-4.5%,16558938.0,
TWO,10-Q,2018-09-30,2018-11-07,≥ 5%,531375.0,
TWO,10-Q,2019-03-31,2019-05-08,3.0-3.5%,3218.0,
TWO,10-Q,2019-03-31,2019-05-08,4.0%,9910679.0,
TWO,10-Q,2019-03-31,2019-05-08,4.5%,8499068.0,
TWO,10-Q,2019-03-31,2019-05-08,≥ 5%,1769727.0,
TWO,10-Q,2019-06-30,2019-08-07,3.0-3.5%,2943123.0,
TWO,10-Q,2019-06-30,2019-08-07,4.0%,12373610.0,
TWO,10-Q,2019-06-30,2019-08-07,4.5%,7620020.0,
TWO,10-Q,2019-06-30,2019-08-07,≥ 5%,1693280.0,
TWO,10-Q,2019-09-30,2019-11-06,3.0%,1235468.0,
TWO,10-Q,2019-09-30,2019-11-06,3.5%,6265723.0,
TWO,10-Q,2019-09-30,2019-11-06,4.0%,8963441.0,
TWO,10-Q,2019-09-30,2019-11-06,4.5%,5101841.0,
TWO,10-Q,2019-09-30,2019-11-06,≥ 5%,1557936.0,
TWO,10-Q,2020-03-31,2020-05-08,3.0%,2636091.0,
TWO,10-Q,2020-03-31,2020-05-08,3.5%,3990961.0,
TWO,10-Q,2020-03-31,2020-05-08,4.0%,5857293.0,
TWO,10-Q,2020-03-31,2020-05-08,4.5%,3030175.0,
TWO,10-Q,2020-03-31,2020-05-08,≥ 5%,687112.0,
TWO,10-Q,2020-06-30,2020-08-06,≤ 2.5%,1980100.0,
TWO,10-Q,2020-06-30,2020-08-06,3.0%,2585055.0,
TWO,10-Q,2020-06-30,2020-08-06,3.5%,3832492.0,
TWO,10-Q,2020-06-30,2020-08-06,4.0%,4162409.0,
TWO,10-Q,2020-06-30,2020-08-06,4.5%,2796757.0,
TWO,10-Q,2020-06-30,2020-08-06,≥ 5.0%,634323.0,
TWO,10-Q,2020-09-30,2020-11-05,≤ 2.5%,1955838.0,
TWO,10-Q,2020-09-30,2020-11-05,3.0%,2496085.0,
TWO,10-Q,2020-09-30,2020-11-05,3.5%,3610881.0,
TWO,10-Q,2020-09-30,2020-11-05,4.0%,3772978.0,
TWO,10-Q,2020-09-30,2020-11-05,4.5%,2526161.0,
TWO,10-Q,2020-09-30,2020-11-05,≥ 5.0%,573816.0,
TWO,10-Q,2021-03-31,2021-05-06,≤ 2.5%,1353071.0,
TWO,10-Q,2021-03-31,2021-05-06,3.0%,2088469.0,
TWO,10-Q,2021-03-31,2021-05-06,3.5%,1808851.0,
TWO,10-Q,2021-03-31,2021-05-06,4.0%,2324271.0,
TWO,10-Q,2021-03-31,2021-05-06,4.5%,2034981.0,
TWO,10-Q,2021-03-31,2021-05-06,≥ 5.0%,466516.0,
TWO,10-Q,2021-06-30,2021-08-05,≤ 2.5%,0.0,
TWO,10-Q,2021-06-30,2021-08-05,3.0%,1278481.0,
TWO,10-Q,2021-06-30,2021-08-05,3.5%,1206002.0,
TWO,10-Q,2021-06-30,2021-08-05,4.0%,2035962.0,
TWO,10-Q,2021-06-30,2021-08-05,4.5%,1792623.0,
TWO,10-Q,2021-06-30,2021-08-05,≥ 5.0%,409699.0,
TWO,10-Q,2021-09-30,2021-11-09,≤ 2.5%,1878319.0,
TWO,10-Q,2021-09-30,2021-11-09,3.0%,2359772.0,
TWO,10-Q,2021-09-30,2021-11-09,3.5%,3327048.0,
TWO,10-Q,2021-09-30,2021-11-09,4.0%,2642730.0,
TWO,10-Q,2021-09-30,2021-11-09,4.5%,2276487.0,
TWO,10-Q,2021-09-30,2021-11-09,≥ 5.0%,519976.0,
TWO,10-Q,2022-03-31,2022-05-05,≤ 2.5%,1243928.0,
TWO,10-Q,2022-03-31,2022-05-05,3.0%,1316662.0,
TWO,10-Q,2022-03-31,2022-05-05,3.5%,739922.0,
TWO,10-Q,2022-03-31,2022-05-05,4.0%,1421793.0,
TWO,10-Q,2022-03-31,2022-05-05,4.5%,1307504.0,
TWO,10-Q,2022-03-31,2022-05-05,≥ 5.0%,325485.0,
TWO,10-Q,2022-06-30,2022-08-04,≤ 2.5%,512388.0,
TWO,10-Q,2022-06-30,2022-08-04,3.5%,1194159.0,
TWO,10-Q,2022-06-30,2022-08-04,4.0%,3489917.0,
TWO,10-Q,2022-06-30,2022-08-04,4.5%,2729780.0,
TWO,10-Q,2022-06-30,2022-08-04,≥ 5.0%,629704.0,
TWO,10-Q,2022-09-30,2022-11-09,3.5%,1165053.0,
TWO,10-Q,2022-09-30,2022-11-09,4.0%,3392677.0,
TWO,10-Q,2022-09-30,2022-11-09,4.5%,2778619.0,
TWO,10-Q,2022-09-30,2022-11-09,5.0%,2182495.0,
TWO,10-Q,2022-09-30,2022-11-09,≥ 5.5%,77335.0,
TWO,10-Q,2023-03-31,2023-05-02,4.0%,535465.0,
TWO,10-Q,2023-03-31,2023-05-02,4.5%,2956795.0,
TWO,10-Q,2023-03-31,2023-05-02,5.0%,2845992.0,
TWO,10-Q,2023-03-31,2023-05-02,≥ 5.5%,2272963.0,
TWO,10-Q,2023-06-30,2023-08-01,≤ 2.5%,248359.0,
TWO,10-Q,2023-06-30,2023-08-01,3.5%,80345.0,
TWO,10-Q,2023-06-30,2023-08-01,4.0%,527035.0,
TWO,10-Q,2023-06-30,2023-08-01,4.5%,2888747.0,
TWO,10-Q,2023-06-30,2023-08-01,5.0%,2793154.0,
TWO,10-Q,2023-06-30,2023-08-01,5.5%,1404449.0,
TWO,10-Q,2023-06-30,2023-08-01,6.0%,809895.0,
TWO,10-Q,2023-06-30,2023-08-01,≥ 6.5%,9435.0,
TWO,10-Q,2023-09-30,2023-10-31,≤ 2.5%,427654.0,
TWO,10-Q,2023-09-30,2023-10-31,3.0%,242835.0,
TWO,10-Q,2023-09-30,2023-10-31,3.5%,78583.0,
TWO,10-Q,2023-09-30,2023-10-31,4.0%,515147.0,
TWO,10-Q,2023-09-30,2023-10-31,4.5%,2819807.0,
TWO,10-Q,2023-09-30,2023-10-31,5.0%,2737960.0,
TWO,10-Q,2023-09-30,2023-10-31,5.5%,1380493.0,
TWO,10-Q,2023-09-30,2023-10-31,6.0%,792092.0,
TWO,10-Q,2023-09-30,2023-10-31,≥ 6.5%,8941.0,
TWO,10-Q,2024-03-31,2024-04-30,≤ 2.5%,414571.0,
TWO,10-Q,2024-03-31,2024-04-30,3.0%,233996.0,
TWO,10-Q,2024-03-31,2024-04-30,3.5%,65663.0,
TWO,10-Q,2024-03-31,2024-04-30,4.0%,494994.0,
TWO,10-Q,2024-03-31,2024-04-30,4.5%,2288051.0,
TWO,10-Q,2024-03-31,2024-04-30,5.0%,1889257.0,
TWO,10-Q,2024-03-31,2024-04-30,5.5%,1217622.0,
TWO,10-Q,2024-03-31,2024-04-30,6.0%,1147679.0,
TWO,10-Q,2024-03-31,2024-04-30,≥ 6.5%,7915.0,
TWO,10-Q,2024-06-30,2024-07-31,3.0%,229783.0,
TWO,10-Q,2024-06-30,2024-07-31,3.5%,63939.0,
TWO,10-Q,2024-06-30,2024-07-31,4.0%,611645.0,
TWO,10-Q,2024-06-30,2024-07-31,4.5%,2235092.0,
TWO,10-Q,2024-06-30,2024-07-31,5.0%,1844662.0,
TWO,10-Q,2024-06-30,2024-07-31,5.5%,1193859.0,
TWO,10-Q,2024-06-30,2024-07-31,6.0%,1119195.0,
TWO,10-Q,2024-06-30,2024-07-31,≥ 6.5%,461403.0,
TWO,10-Q,2024-09-30,2024-10-29,3.0%,225307.0,
TWO,10-Q,2024-09-30,2024-10-29,3.5%,61984.0,
TWO,10-Q,2024-09-30,2024-10-29,4.0%,598568.0,
TWO,10-Q,2024-09-30,2024-10-29,4.5%,2176867.0,
TWO,10-Q,2024-09-30,2024-10-29,5.0%,1800755.0,
TWO,10-Q,2024-09-30,2024-10-29,5.5%,1170088.0,
TWO,10-Q,2024-09-30,2024-10-29,6.0%,1091580.0,
TWO,10-Q,2024-09-30,2024-10-29,≥ 6.5%,751112.0,
TWO,10-Q,2025-03-31,2025-04-29,3.5%,47997.0,
TWO,10-Q,2025-03-31,2025-04-29,4.0%,454470.0,
TWO,10-Q,2025-03-31,2025-04-29,4.5%,1757364.0,
TWO,10-Q,2025-03-31,2025-04-29,5.0%,1695420.0,
TWO,10-Q,2025-03-31,2025-04-29,5.5%,1373192.0,
TWO,10-Q,2025-03-31,2025-04-29,6.0%,1754949.0,
TWO,10-Q,2025-03-31,2025-04-29,≥ 6.5%,836869.0,
TWO,10-Q,2025-06-30,2025-07-29,4.0%,193317.0,
TWO,10-Q,2025-06-30,2025-07-29,4.5%,1720795.0,
TWO,10-Q,2025-06-30,2025-07-29,5.0%,1601163.0,
TWO,10-Q,2025-06-30,2025-07-29,5.5%,1292700.0,
TWO,10-Q,2025-06-30,2025-07-29,6.0%,2468457.0,
TWO,10-Q,2025-06-30,2025-07-29,≥ 6.5%,408429.0,
TWO,10-Q,2025-09-30,2025-10-28,4.0%,188876.0,
TWO,10-Q,2025-09-30,2025-10-28,4.5%,1116641.0,
TWO,10-Q,2025-09-30,2025-10-28,5.0%,1467136.0,
TWO,10-Q,2025-09-30,2025-10-28,5.5%,815610.0,
TWO,10-Q,2025-09-30,2025-10-28,6.0%,1585881.0,
TWO,10-Q,2025-09-30,2025-10-28,≥ 6.5%,458285.0,
ADAM,10-Q,2014-03-31,2014-05-08,3.00%,16.7,
ADAM,10-Q,2014-03-31,2014-05-08,3.01%,7.9,4.0
ADAM,10-Q,2014-03-31,2014-05-08,4.01%,10.3,5.0
ADAM,10-Q,2014-03-31,2014-05-08,5.01%,13.3,6.0
ADAM,10-Q,2014-03-31,2014-05-08,6.01%,51.8,
ADAM,10-Q,2014-06-30,2014-08-07,3.00% or less,18.2,
ADAM,10-Q,2014-06-30,2014-08-07,3.01%,8.8,4.0
ADAM,10-Q,2014-06-30,2014-08-07,4.01%,10.8,5.0
ADAM,10-Q,2014-06-30,2014-08-07,5.01%,13.5,6.0
ADAM,10-Q,2014-06-30,2014-08-07,6.01% and over,48.7,
ADAM,10-Q,2014-09-30,2014-11-06,3.00% or less,21.0,
ADAM,10-Q,2014-09-30,2014-11-06,3.01% - 4.00%,9.9,
ADAM,10-Q,2014-09-30,2014-11-06,4.01% - 5.00%,10.5,
ADAM,10-Q,2014-09-30,2014-11-06,5.01% - 6.00%,12.6,
ADAM,10-Q,2014-09-30,2014-11-06,6.01% and over,46.0,
ADAM,10-Q,2015-03-31,2015-05-07,3.00% or less,17.3,
ADAM,10-Q,2015-03-31,2015-05-07,3.01% - 4.00%,7.1,
ADAM,10-Q,2015-03-31,2015-05-07,4.01% - 5.00%,15.2,
ADAM,10-Q,2015-03-31,2015-05-07,5.01% – 6.00%,12.7,
ADAM,10-Q,2015-03-31,2015-05-07,6.01% and over,47.7,
ADAM,10-Q,2015-06-30,2015-08-06,3.00% or less,15.8,
ADAM,10-Q,2015-06-30,2015-08-06,3.01% - 4.00%,7.4,
ADAM,10-Q,2015-06-30,2015-08-06,4.01% - 5.00%,16.2,
ADAM,10-Q,2015-06-30,2015-08-06,5.01% – 6.00%,13.1,
ADAM,10-Q,2015-06-30,2015-08-06,6.01% and over,47.5,
ADAM,10-Q,2015-09-30,2015-11-05,3.00% or less,13.0,
ADAM,10-Q,2015-09-30,2015-11-05,3.01% - 4.00%,8.3,
ADAM,10-Q,2015-09-30,2015-11-05,4.01% - 5.00%,19.5,
ADAM,10-Q,2015-09-30,2015-11-05,5.01% – 6.00%,12.0,
ADAM,10-Q,2015-09-30,2015-11-05,6.01% and over,47.2,
ADAM,10-Q,2016-05-05,2016-05-05,3.00% or less,13.0,
ADAM,10-Q,2016-05-05,2016-05-05,3.01% - 4.00%,10.7,
ADAM,10-Q,2016-05-05,2016-05-05,4.01% - 5.00%,21.2,
ADAM,10-Q,2016-05-05,2016-05-05,5.01% – 6.00%,11.5,
ADAM,10-Q,2016-05-05,2016-05-05,6.01% and over,43.6,
ADAM,10-Q,2016-06-30,2016-08-05,3.00% or less,13.7,
ADAM,10-Q,2016-06-30,2016-08-05,3.01% - 4.00%,11.0,
ADAM,10-Q,2016-06-30,2016-08-05,4.01% - 5.00%,21.7,
ADAM,10-Q,2016-06-30,2016-08-05,5.01% – 6.00%,11.3,
ADAM,10-Q,2016-06-30,2016-08-05,6.01% and over,42.3,
ADAM,10-Q,2016-09-30,2016-11-03,3.00% or less,13.5,
ADAM,10-Q,2016-09-30,2016-11-03,3.01% - 4.00%,10.5,
ADAM,10-Q,2016-09-30,2016-11-03,4.01% - 5.00%,22.0,
ADAM,10-Q,2016-09-30,2016-11-03,5.01% – 6.00%,11.7,
ADAM,10-Q,2016-09-30,2016-11-03,6.01% and over,42.3,
ADAM,10-Q,2017-03-31,2017-05-09,3.00% or less,12.3,
ADAM,10-Q,2017-03-31,2017-05-09,3.01% - 4.00%,11.0,
ADAM,10-Q,2017-03-31,2017-05-09,4.01% - 5.00%,21.8,
ADAM,10-Q,2017-03-31,2017-05-09,5.01% – 6.00%,11.7,
ADAM,10-Q,2017-03-31,2017-05-09,6.01% and over,43.2,
ADAM,10-Q,2017-06-30,2017-08-07,3.00% or less,12.3,
ADAM,10-Q,2017-06-30,2017-08-07,3.01% - 4.00%,11.2,
ADAM,10-Q,2017-06-30,2017-08-07,4.01% - 5.00%,22.1,
ADAM,10-Q,2017-06-30,2017-08-07,5.01% – 6.00%,12.0,
ADAM,10-Q,2017-06-30,2017-08-07,6.01% and over,42.4,
ADAM,10-Q,2017-09-30,2017-11-07,3.00% or less,0.3,
ADAM,10-Q,2017-09-30,2017-11-07,3.01% - 4.00%,18.4,
ADAM,10-Q,2017-09-30,2017-11-07,4.01% - 5.00%,20.5,
ADAM,10-Q,2017-09-30,2017-11-07,5.01% – 6.00%,2.4,
ADAM,10-Q,2017-09-30,2017-11-07,6.01% and over,58.4,
ADAM,10-Q,2018-03-31,2018-05-08,5.01% – 6.00%,0.7,
ADAM,10-Q,2018-03-31,2018-05-08,6.01% and over,99.3,
ADAM,10-Q,2018-06-30,2018-08-06,3.00% or less,8.6,
ADAM,10-Q,2018-06-30,2018-08-06,3.01% - 4.00%,15.9,
ADAM,10-Q,2018-06-30,2018-08-06,4.01% - 5.00%,27.2,
ADAM,10-Q,2018-06-30,2018-08-06,5.01% – 6.00%,12.1,
ADAM,10-Q,2018-06-30,2018-08-06,6.01% and over,36.2,
ADAM,10-Q,2018-09-30,2018-11-06,3.00% or less,9.5,
ADAM,10-Q,2018-09-30,2018-11-06,3.01% - 4.00%,16.0,
ADAM,10-Q,2018-09-30,2018-11-06,4.01% - 5.00%,26.0,
ADAM,10-Q,2018-09-30,2018-11-06,5.01% – 6.00%,13.3,
ADAM,10-Q,2018-09-30,2018-11-06,6.01% and over,35.2,
ADAM,10-Q,2019-03-31,2019-05-07,3.00% or less,6.5,
ADAM,10-Q,2019-03-31,2019-05-07,3.01% - 4.00%,16.9,
ADAM,10-Q,2019-03-31,2019-05-07,4.01% - 5.00%,35.2,
ADAM,10-Q,2019-03-31,2019-05-07,5.01% – 6.00%,22.2,
ADAM,10-Q,2019-03-31,2019-05-07,6.01% and over,19.2,
ADAM,10-Q,2019-06-30,2019-08-06,3.00% or less,5.7,
ADAM,10-Q,2019-06-30,2019-08-06,3.01% - 4.00%,17.9,
ADAM,10-Q,2019-06-30,2019-08-06,4.01% - 5.00%,36.6,
ADAM,10-Q,2019-06-30,2019-08-06,5.01% – 6.00%,22.3,
ADAM,10-Q,2019-06-30,2019-08-06,6.01% and over,17.5,
ADAM,10-Q,2019-09-30,2019-11-07,3.00% or less,4.8,
ADAM,10-Q,2019-09-30,2019-11-07,3.01% - 4.00%,18.3,
ADAM,10-Q,2019-09-30,2019-11-07,4.01% - 5.00%,38.1,
ADAM,10-Q,2019-09-30,2019-11-07,5.01% – 6.00%,22.0,
ADAM,10-Q,2019-09-30,2019-11-07,6.01% and over,16.8,
ADAM,10-Q,2020-03-31,2020-05-26,3.00% or less,4.8,
ADAM,10-Q,2020-03-31,2020-05-26,3.01% - 4.00%,17.7,
ADAM,10-Q,2020-03-31,2020-05-26,4.01% - 5.00%,38.9,
ADAM,10-Q,2020-03-31,2020-05-26,5.01% – 6.00%,16.7,
ADAM,10-Q,2020-03-31,2020-05-26,6.01% and over,21.9,
ADAM,10-Q,2020-06-30,2020-08-07,3.00% or less,5.0,
ADAM,10-Q,2020-06-30,2020-08-07,3.01% - 4.00%,19.5,
ADAM,10-Q,2020-06-30,2020-08-07,4.01% - 5.00%,38.9,
ADAM,10-Q,2020-06-30,2020-08-07,5.01% – 6.00%,14.9,
ADAM,10-Q,2020-06-30,2020-08-07,6.01% and over,21.7,
ADAM,10-Q,2020-09-30,2020-11-06,3.00% or less,5.5,
ADAM,10-Q,2020-09-30,2020-11-06,3.01% - 4.00%,21.4,
ADAM,10-Q,2020-09-30,2020-11-06,4.01% - 5.00%,35.4,
ADAM,10-Q,2020-09-30,2020-11-06,5.01% – 6.00%,14.0,
ADAM,10-Q,2020-09-30,2020-11-06,6.01% and over,23.7,
ADAM,10-Q,2021-03-31,2021-05-07,3.00% or less,7.1,
ADAM,10-Q,2021-03-31,2021-05-07,3.01% - 4.00%,16.3,
ADAM,10-Q,2021-03-31,2021-05-07,4.01% - 5.00%,25.9,
ADAM,10-Q,2021-03-31,2021-05-07,5.01% - 6.00%,10.1,
ADAM,10-Q,2021-03-31,2021-05-07,6.01% and over,40.6,
ADAM,10-Q,2021-06-30,2021-08-06,3.00% or less,9.2,
ADAM,10-Q,2021-06-30,2021-08-06,3.01% - 4.00%,16.3,
ADAM,10-Q,2021-06-30,2021-08-06,4.01% - 5.00%,24.0,
ADAM,10-Q,2021-06-30,2021-08-06,5.01% - 6.00%,9.4,
ADAM,10-Q,2021-06-30,2021-08-06,6.01% and over,41.1,
ADAM,10-Q,2021-09-30,2021-11-04,3.00% or less,9.7,
ADAM,10-Q,2021-09-30,2021-11-04,3.01% - 4.00%,15.4,
ADAM,10-Q,2021-09-30,2021-11-04,4.01% - 5.00%,21.7,
ADAM,10-Q,2021-09-30,2021-11-04,5.01% - 6.00%,8.2,
ADAM,10-Q,2021-09-30,2021-11-04,6.01% - 7.00%,6.2,
ADAM,10-Q,2021-09-30,2021-11-04,7.01% - 8.00%,9.4,
ADAM,10-Q,2021-09-30,2021-11-04,8.01% and over,29.4,
ADAM,10-Q,2022-03-31,2022-05-05,3.00% or less,8.5,
ADAM,10-Q,2022-03-31,2022-05-05,3.01% - 4.00%,14.6,
ADAM,10-Q,2022-03-31,2022-05-05,4.01% - 5.00%,18.2,
ADAM,10-Q,2022-03-31,2022-05-05,5.01% - 6.00%,7.2,
ADAM,10-Q,2022-03-31,2022-05-05,6.01% - 7.00%,6.3,
ADAM,10-Q,2022-03-31,2022-05-05,7.01% - 8.00%,17.1,
ADAM,10-Q,2022-03-31,2022-05-05,8.01% and over,28.1,
ADAM,10-Q,2022-06-30,2022-08-04,3.00% or less,7.5,
ADAM,10-Q,2022-06-30,2022-08-04,3.01% - 4.00%,14.0,
ADAM,10-Q,2022-06-30,2022-08-04,4.01% - 5.00%,16.4,
ADAM,10-Q,2022-06-30,2022-08-04,5.01% - 6.00%,6.6,
ADAM,10-Q,2022-06-30,2022-08-04,6.01% - 7.00%,7.9,
ADAM,10-Q,2022-06-30,2022-08-04,7.01% - 8.00%,19.4,
ADAM,10-Q,2022-06-30,2022-08-04,8.01% and over,28.2,
ADAM,10-Q,2022-09-30,2022-11-04,3.00% or less,7.2,
ADAM,10-Q,2022-09-30,2022-11-04,3.01% - 4.00%,14.8,
ADAM,10-Q,2022-09-30,2022-11-04,4.01% - 5.00%,17.5,
ADAM,10-Q,2022-09-30,2022-11-04,5.01% - 6.00%,7.0,
ADAM,10-Q,2022-09-30,2022-11-04,6.01% - 7.00%,7.8,
ADAM,10-Q,2022-09-30,2022-11-04,7.01% - 8.00%,18.5,
ADAM,10-Q,2022-09-30,2022-11-04,8.01% and over,27.2,
ADAM,10-Q,2023-03-31,2023-05-05,3.00% or less,7.4,
ADAM,10-Q,2023-03-31,2023-05-05,3.01% - 4.00%,16.2,
ADAM,10-Q,2023-03-31,2023-05-05,4.01% - 5.00%,21.0,
ADAM,10-Q,2023-03-31,2023-05-05,5.01% - 6.00%,8.5,
ADAM,10-Q,2023-03-31,2023-05-05,6.01% - 7.00%,7.8,
ADAM,10-Q,2023-03-31,2023-05-05,7.01% - 8.00%,14.7,
ADAM,10-Q,2023-03-31,2023-05-05,8.01% and over,24.4,
ADAM,10-Q,2023-06-30,2023-08-04,3.00% or less,7.7,
ADAM,10-Q,2023-06-30,2023-08-04,3.01% - 4.00%,16.7,
ADAM,10-Q,2023-06-30,2023-08-04,4.01% - 5.00%,22.1,
ADAM,10-Q,2023-06-30,2023-08-04,5.01% - 6.00%,9.3,
ADAM,10-Q,2023-06-30,2023-08-04,6.01% - 7.00%,7.6,
ADAM,10-Q,2023-06-30,2023-08-04,7.01% - 8.00%,12.4,
ADAM,10-Q,2023-06-30,2023-08-04,8.01% and over,24.2,
ADAM,10-Q,2023-09-30,2023-11-03,3.00% or less,7.8,
ADAM,10-Q,2023-09-30,2023-11-03,3.01% - 4.00%,16.9,
ADAM,10-Q,2023-09-30,2023-11-03,4.01% - 5.00%,21.8,
ADAM,10-Q,2023-09-30,2023-11-03,5.01% - 6.00%,9.7,
ADAM,10-Q,2023-09-30,2023-11-03,6.01% - 7.00%,7.4,
ADAM,10-Q,2023-09-30,2023-11-03,7.01% - 8.00%,10.3,
ADAM,10-Q,2023-09-30,2023-11-03,8.01% and over,26.1,
ADAM,10-Q,2024-03-31,2024-05-03,3.00% or less,7.2,
ADAM,10-Q,2024-03-31,2024-05-03,3.01% - 4.00%,15.7,
ADAM,10-Q,2024-03-31,2024-05-03,4.01% - 5.00%,19.9,
ADAM,10-Q,2024-03-31,2024-05-03,5.01% - 6.00%,8.7,
ADAM,10-Q,2024-03-31,2024-05-03,6.01% - 7.00%,7.2,
ADAM,10-Q,2024-03-31,2024-05-03,7.01% - 8.00%,7.0,
ADAM,10-Q,2024-03-31,2024-05-03,8.01% and over,34.3,
ADAM,10-Q,2024-06-30,2024-08-02,3.00% or less,6.6,
ADAM,10-Q,2024-06-30,2024-08-02,3.01% - 4.00%,14.6,
ADAM,10-Q,2024-06-30,2024-08-02,4.01% - 5.00%,18.5,
ADAM,10-Q,2024-06-30,2024-08-02,5.01% - 6.00%,7.7,
ADAM,10-Q,2024-06-30,2024-08-02,6.01% - 7.00%,6.6,
ADAM,10-Q,2024-06-30,2024-08-02,7.01% - 8.00%,7.1,
ADAM,10-Q,2024-06-30,2024-08-02,8.01% and over,38.9,
ADAM,10-Q,2024-09-30,2024-11-01,3.00% or less,5.8,
ADAM,10-Q,2024-09-30,2024-11-01,3.01% - 4.00%,12.6,
ADAM,10-Q,2024-09-30,2024-11-01,4.01% - 5.00%,15.3,
ADAM,10-Q,2024-09-30,2024-11-01,5.01% - 6.00%,6.4,
ADAM,10-Q,2024-09-30,2024-11-01,6.01% - 7.00%,5.1,
ADAM,10-Q,2024-09-30,2024-11-01,7.01% - 8.00%,9.4,
ADAM,10-Q,2024-09-30,2024-11-01,8.01% and over,45.4,
ADAM,10-Q,2025-03-31,2025-05-02,3.00% or less,5.2,
ADAM,10-Q,2025-03-31,2025-05-02,3.01% - 4.00%,11.3,
ADAM,10-Q,2025-03-31,2025-05-02,4.01% - 5.00%,13.7,
ADAM,10-Q,2025-03-31,2025-05-02,5.01% - 6.00%,5.8,
ADAM,10-Q,2025-03-31,2025-05-02,6.01% - 7.00%,8.5,
ADAM,10-Q,2025-03-31,2025-05-02,7.01% - 8.00%,14.2,
ADAM,10-Q,2025-03-31,2025-05-02,8.01% and over,41.3,
ADAM,10-Q,2025-06-30,2025-08-01,4.5%,51316.0,
ADAM,10-Q,2025-06-30,2025-08-01,5.0%,819312.0,
ADAM,10-Q,2025-06-30,2025-08-01,5.5%,2374715.0,
ADAM,10-Q,2025-06-30,2025-08-01,6.0%,1161237.0,
ADAM,10-Q,2025-06-30,2025-08-01,6.5%,292375.0,
ADAM,10-Q,2025-06-30,2025-08-01,TBAs 6.0%,10000.0,
ADAM,10-Q,2025-09-30,2025-11-04,4.5%,50630.0,
ADAM,10-Q,2025-09-30,2025-11-04,5.0%,1432880.0,
ADAM,10-Q,2025-09-30,2025-11-04,5.5%,3450197.0,
ADAM,10-Q,2025-09-30,2025-11-04,6.0%,1127767.0,
ADAM,10-Q,2025-09-30,2025-11-04,6.5%,278364.0,
ADAM,10-Q,2025-09-30,2025-11-04,TBAs 6.0%,30000.0,
CMTG,10-Q,2021-09-30,2021-12-16,2.25% - 2.50%,788093.0,
CMTG,10-Q,2021-09-30,2021-12-16,2.00% - 2.24%,902583.0,
CMTG,10-Q,2021-09-30,2021-12-16,1.75% - 1.99%,1314438.0,
CMTG,10-Q,2021-09-30,2021-12-16,1.50% - 1.74%,442392.0,
CMTG,10-Q,2021-09-30,2021-12-16,1.25% - 1.49%,818828.0,
CMTG,10-Q,2021-09-30,2021-12-16,1.00% - 1.24%,356424.0,
CMTG,10-Q,2021-09-30,2021-12-16,<1.00%,1448524.0,
CMTG,10-Q,2022-09-30,2022-11-09,3.5%,7380506.0,
CMTG,10-Q,2023-03-31,2023-05-02,3.1%,7550320.0,
CMTG,10-Q,2023-06-30,2023-08-01,2.9%,7482064.0,
CMTG,10-Q,2023-09-30,2023-10-31,9.5%,7083287.0,
CMTG,10-Q,2024-03-31,2024-05-06,9.1%,6729000.0,
CMTG,10-Q,2024-09-30,2024-11-07,8.4%,6260491.0,
CMTG,10-Q,2025-03-31,2025-05-07,7.4%,5856837.0,
CMTG,10-Q,2025-06-30,2025-08-06,Fixed rate loans,955000.0,
CMTG,10-Q,2025-06-30,2025-08-06,Floating rate loans,5086540.0,
CMTG,10-Q,2025-09-30,2025-11-05,Fixed rate loans,955000.0,
CMTG,10-Q,2025-09-30,2025-11-05,Floating rate loans,4391634.0,
REFI,10-Q,2024-09-30,2024-11-07,8.50%,19600000.0,
